kod;nazov;light;light_stock;nekonecny;full_stock;dalsia_dodavka;dostupnost
086503;SUNSUN HW-704B 9 W UV externý filter;1;30;0;30;;Skladom
088868;Nabíjacia stanica FOSSIBOT F1800 1800 W (sivá);0;;0;0;07.10.2026;Dostupné od 07.10.2026
088869;Nabíjacia stanica FOSSIBOT F2400 2400 W (zelená);0;;0;0;07.10.2026;Dostupné od 07.10.2026
088870;Nabíjacia stanica FOSSIBOT F2400 2400 W (čierna);0;;0;0;07.10.2026;Dostupné od 07.10.2026
088871;Nabíjacia stanica FOSSIBOT F3600 Pro 3600 W (čierna);1;33;0;34;10.11.2026;Skladom
088872;Batéria FOSSIBOT FB3840 s kapacitou 3840 Wh;1;17;0;17;07.10.2026;Skladom
088873;Nabíjacia stanica FOSSIBOT FBP1200 1200 W (zelená);1;25;0;25;07.10.2026;Skladom
088874;Batéria FOSSIBOT FBP1200-B s kapacitou 1985 Wh (zelená);1;31;0;31;07.10.2026;Skladom
088875;Nabíjacia stanica FOSSIBOT F7200 s výkonom 7200 W (zelená);1;12;0;12;07.10.2026;Skladom
088876;Solárny panel FOSSIBOT SP200 200 W (čierny);1;106;0;106;07.10.2026;Skladom
088877;Solárny panel FOSSIBOT SP420 420 W (čierny);1;103;0;103;;Skladom
088878;Kábel FOSSIBOT XT60-MC4, 5 m;1;109;0;109;07.10.2026;Skladom
088879;Kábel FOSSIBOT XT90-MC4, 5 m;1;259;0;259;07.10.2026;Skladom
088883;Projektor AURZEN Boom Mini Black;1;29;0;29;;Skladom
088882;Projektor AURZEN D1Air;1;35;0;35;;Skladom
088838;Bezdrôtové slúchadlá ONEODIO Studio Max 2 (čierne);1;22;0;22;20.10.2026;Skladom
087558;Mini PC GEEKOM IT13 Max Core Ultra 9 185H 32 GB 1 TB Windows 11 Pro;1;95;0;95;;Skladom
087559;Mini PC GEEKOM IT12 Max Core Ultra 5 125U 16 GB 500 GB Windows 11 Pro;1;58;0;58;;Skladom
087560;Notebook GEEKOM GeekBook X16 Pro s procesorom Intel Core Ultra 5 125U, 16 GB RAM, 500 GB úložiskom a operačným systémom Windows 11 Pro;1;30;0;30;;Skladom
087561;Notebook GEEKOM GeekBook X14 Pro s procesorom Intel Core Ultra 5-125U, 16 GB RAM, 500 GB úložiskom a operačným systémom Windows 11 Pro;1;30;0;30;;Skladom
087562;Notebook GEEKOM GeekBook X14 Pro s procesorom Intel Core Ultra 9-185H, 32 GB RAM, 1 TB úložného priestoru, Windows 11 Pro;1;27;0;27;;Skladom
088914;HTVRONT Auto1 lis na potlač (biely);1;77;0;77;;Skladom
088915;HTVRONT Auto1 lis na potlač (modrý);1;79;0;79;;Skladom
088916;HTVRONT Auto – 2-miestny lis na termotransfer (biely);1;47;0;47;;Skladom
088917;HTVRONT Auto – 2-miestny lis na prenos tepla (svetlo modrý);1;36;0;36;;Skladom
088918;HTVRONT Auto – 2-miestny lis na prenos tepla (fialový);1;39;0;39;;Skladom
088919;HTVRONT HPT01 Lis na hrnčeky (biely);1;40;0;40;;Skladom
088920;HTVRONT HPT01 Lis na hrnčeky (svetlo modrý);1;38;0;38;;Skladom
088921;HTVRONT H17 Case Press (biela);1;2;0;2;;Skladom
088922;HTVRONT H17 Case Press (svetlo modrá);1;2;0;2;;Skladom
088923;HTVRONT H17 Case Press (fialová);0;;0;0;;Na objednávku
088924;HTVRONT A300 Auto Cap Press (svetlo modrá);1;50;0;50;;Skladom
088925;HTVRONT HPS07 Lis na prenos tepla (modrý);1;51;0;51;;Skladom
088926;HTVRONT HPS07 Lis na prenos tepla (fialový);1;51;0;51;;Skladom
088927;HTVRONT HPM02 Mini4 lis na termotransfer (svetlo modrý);1;129;0;129;;Skladom
088928;HTVRONT HPM02 Mini4 lis na termotransfer (ružový);1;40;0;40;;Skladom
088929;HTVRONT HPM02 Mini4 lis na termotransfer (fialový);1;35;0;35;;Skladom
088930;Lis na prenos tepla HTVRONT Mini5 (biely);1;19;0;19;;Skladom
088931;HTVRONT HPS08 Lis na prenos tepla 10 x 10 (biely);1;21;0;21;;Skladom
088932;HTVRONT Pure Heat Transfer Film, 30,5 cm x 1,8 m (čierna);1;50;0;50;;Skladom
088933;HTVRONT Pure Heat Transfer Film, 30,5 cm x 1,8 m (biela);0;;0;0;;Na objednávku
088934;HTVRONT Pure Heat Transfer Film, 30,5 cm x 1,8 m (červená);1;58;0;58;;Skladom
088935;HTVRONT Pure Heat Transfer Film, 30,5 cm x 1,8 m (zlatá);1;46;0;46;;Skladom
088936;HTVRONT Pure Heat Transfer Film, 30,5 cm x 1,8 m (ružové zlato);1;75;0;75;;Skladom
088937;HTVRONT Pure Heat Transfer Film, 30,5 cm x 1,8 m (žltá);1;69;0;69;;Skladom
088938;HTVRONT Pure Heat Transfer Film, 30,5 cm x 1,8 m (ružová);1;87;0;87;;Skladom
088939;HTVRONT Pure Heat Transfer Film, 30,5 cm x 1,8 m (strieborná);1;84;0;84;;Skladom
088940;HTVRONT Pure Heat Transfer Film, 30,5 cm x 1,8 m (modrá);1;75;0;75;;Skladom
088941;HTVRONT – fólia na termotransfer s trblietkami, 30,5 cm x 90 cm (zlatá);1;86;0;86;;Skladom
088942;HTVRONT – troskavá fólia na termotransfer, 30,5 cm x 90 cm (ružová);1;97;0;97;;Skladom
088943;HTVRONT – troskavá fólia na prenos tepla, 30,5 cm x 90 cm (červená);1;100;0;100;;Skladom
088944;HTVRONT – troskavá fólia na prenos tepla, 30,5 cm x 90 cm (biela);1;98;0;98;;Skladom
088945;HTVRONT – fólia na termotransfer s trblietkami, 30,5 cm × 90 cm (čierna);1;96;0;96;;Skladom
088946;HTVRONT – trblietavá fólia na termotransfer, 30,5 cm x 90 cm (zelená);1;100;0;100;;Skladom
088947;HTVRONT – trblietavá fólia na termotransfer, 30,5 cm × 90 cm (strieborná);1;87;0;87;;Skladom
088948;HTVRONT – trblietavá fólia na termotransfer, 30,5 cm × 90 cm (modrá);1;98;0;98;;Skladom
088949;HTVRONT Chameleon – fólia na termotransfer, 30,5 cm x 90 cm (zlato-zelená);1;94;0;94;;Skladom
088950;Fólia na prenos tepla HTVRONT Chameleon, 30,5 cm x 90 cm (biela a červená);1;93;0;93;;Skladom
088951;HTVRONT Chameleon – fólia na termotransfer, 30,5 cm x 90 cm (zeleno-fialová);1;93;0;93;;Skladom
088952;Holografická samolepiaca fólia HTVRONT, 30,5 cm x 90 cm (ružovo-fialová);1;90;0;90;;Skladom
088953;Holografická samolepiaca fólia HTVRONT, 30,5 cm × 90 cm (tyrkysová);1;91;0;91;;Skladom
088954;Holografická samolepiaca fólia HTVRONT, 30,5 cm x 90 cm (ružová);1;90;0;90;;Skladom
088955;Holografická samolepiaca fólia HTVRONT, 30,5 cm × 90 cm (strieborná);1;94;0;94;;Skladom
088956;Samolepiaca fólia HTVRONT v odtieni Chrome Metallic, 30,5 cm x 90 cm (zlatá);1;76;0;76;;Skladom
088957;Samolepiaca fólia HTVRONT v odtieni Chrome Metallic, 30,5 cm x 90 cm (strieborná);1;96;0;96;;Skladom
088958;Samolepiaca fólia HTVRONT Chrome, 30,5 cm x 90 cm (ružové zlato);1;98;0;98;;Skladom
088959;Samolepiaca matná fólia HTVRONT, 30,5 cm x 180 cm (čierna);1;39;0;39;;Skladom
088960;Samolepiaca matná fólia HTVRONT, 30,5 cm × 180 cm (biela);1;71;0;71;;Skladom
088961;Samolepiaca matná fólia HTVRONT, 30,5 cm x 180 cm (červená);1;85;0;85;;Skladom
088962;Samolepiaca matná fólia HTVRONT, 30,5 cm x 180 cm (ružová);1;85;0;85;;Skladom
088963;Samolepiaca matná fólia HTVRONT, 30,5 cm × 180 cm (zelená);1;79;0;79;;Skladom
088964;Samolepiaca matná fólia HTVRONT, 30,5 cm x 180 cm (citrónovožltá);1;85;0;85;;Skladom
088965;Samolepiaca matná fólia HTVRONT, 30,5 cm x 180 cm (modrá);1;81;0;81;;Skladom
088966;Samolepiaca matná fólia HTVRONT, 30,5 cm x 180 cm (fialová);1;94;0;94;;Skladom
088967;Lesklá samolepiaca fólia HTVRONT, 30,5 cm × 180 cm (čierna);1;66;0;66;;Skladom
088968;Lesklá samolepiaca fólia HTVRONT, 30,5 cm × 180 cm (biela);1;84;0;84;;Skladom
088969;Lesklá samolepiaca fólia HTVRONT, 30,5 cm × 180 cm (zlatá);1;93;0;93;;Skladom
088970;Lesklá samolepiaca fólia HTVRONT, 30,5 cm × 180 cm (strieborná);1;89;0;89;;Skladom
088971;Samolepiaca fólia HTVRONT Glow, 30,5 cm x 180 cm (modrá);1;90;0;90;;Skladom
088972;Samolepiaca fólia HTVRONT Matte A4 (biela);1;49;0;49;;Skladom
088973;Samolepiaca fólia HTVRONT Glossy formátu A4 (biela);1;53;0;53;;Skladom
088974;HTVRONT 120 g, papier na sublimáciu formátu A4, 140 listov;0;;0;0;;Na objednávku
088975;HTVRONT – papier na termotransferovú tlač na tmavé textílie, formát A4, 8 listov;1;33;0;33;;Skladom
088976;HTVRONT – papier na termotransferovú tlač pre svetlé textílie, formát A4, 8 listov;1;92;0;92;;Skladom
088977;Páska HTVRONT, 30,5 cm x 300 cm (červená);1;13;0;13;;Skladom
088978;HTVRONT Teflon Mat, 30,5 cm x 40,5 cm, 3 kusy (hnedá);1;59;0;59;;Skladom
088979;HTVRONT Sublimation Tape, 20 m x 33 m (modrá);1;84;0;84;;Skladom
088980;Žehliaca podložka HTVRONT, 29,2 cm x 29,2 cm (sivá);1;64;0;64;;Skladom
088981;Žehliaca podložka HTVRONT, 38,1 cm x 38,1 cm (sivá);1;44;0;44;;Skladom
088982;Súprava nástrojov na odstránenie fólie HTVRONT;1;34;0;34;;Skladom
088983;HTVRONT škrabka na vinyl;1;95;0;95;;Skladom
088984;Rezná podložka HTVRONT, 34,8 cm x 37 cm, balenie po 3 kusoch (zelená);1;31;0;31;;Skladom
088985;Rezná podložka HTVRONT 34,8 cm x 37 cm (viacfarebná);1;35;0;35;;Skladom
088986;HTVRONT SG-QJ-0027 Podložka na rezanie, 34,8 cm x 61 cm (viacfarebná);1;8;0;8;;Skladom
088987;Sublimačná fólia HTVRONT A4, 21 x 29,72 cm (priehľadná);1;21;0;21;;Skladom
088988;Forma na puzdro HTVRONT Android (strieborná);1;1;0;1;;Skladom
088989;Forma na puzdro HTVRONT iPhone (strieborná);1;1;0;1;;Skladom
088207;Elektrický golfový vozík NAVEE Birdie 3X;1;10;0;10;;Skladom
086824;Projektor JMGO N3 4K;0;;0;0;;Na objednávku
089069;Herné slúchadlá QCY Heroad VT200 (čierne);1;36;0;36;;Skladom
089070;Herné slúchadlá QCY Heroad VT200 (čierne a červené);1;37;0;37;;Skladom
084737;Brána SONOFF 800 Z-Wave – PZG23;1;464;0;464;;Skladom
083749;Stojanový vozík Neewer SW-600, veľkosť M;1;31;0;31;;Skladom
088086;SONOFF Basic R5 Gen5 Wi-Fi Matter 10A vypínač, balenie po 4 kusoch;1;328;0;328;;Skladom
083740;NEEWER TS03N – univerzálny statív s výškou 167 cm pre smartfóny a fotoaparáty;0;;0;0;;Na objednávku
083718;Kopulový difúzor pre blesk Neewer Z1 M12-N;0;;0;0;23.11.2026;Dostupné od 23.11.2026
083715;Blesk Neewer Z2PRO-F 3000 mAh pre fotoaparáty Fujifilm;1;18;0;18;;Skladom
088155;Súprava príslušenstva DREAME pre stanicu Z20/Z20/Z30 AquaCycle;1;105;0;105;;Skladom
088156;Kefa DREAME Aquacycle s hadicou pre stanicu Z20/Z20/Z30;1;114;0;114;;Skladom
088161;Súprava príslušenstva DREAME pre modely H12S AE/H12S/G10/G10 Combo;1;55;0;55;;Skladom
087749;Kondenzátorový mikrofón Fifine K669BG (zelený);1;71;0;71;16.10.2026;Skladom
087750;Kondenzátorový mikrofón Fifine K669BB (modrý);1;72;0;72;16.10.2026;Skladom
087751;Kondenzátorový mikrofón Fifine K669BS (strieborný);1;95;0;95;16.10.2026;Skladom
087753;Herný mikrofón Fifine A6V (ružový);1;120;0;120;;Skladom
087754;Herný mikrofón Fifine A6V (modrý);1;60;0;60;16.10.2026;Skladom
087786;Herný mikrofón Fifine A6VR (červený);1;89;0;89;;Skladom
087787;Herný mikrofón Fifine A6T (modrý);1;59;0;59;;Skladom
087790;Herný mikrofón Fifine AM8T (ružový);1;80;0;80;;Skladom
087791;Herný mikrofón Fifine TAM8 (ružový);1;55;0;55;;Skladom
087801;Stojan na mikrofón Fifine BM88 (ružový);1;71;0;71;;Skladom
086917;Chladič procesora DarkFlash UV360 (čierny);1;65;0;65;;Skladom
086918;Chladič procesora Darkflash DG360 (čierny);1;36;0;36;02.10.2026;Skladom
086919;Chladič procesora Darkflash DG360 (biely);1;48;0;48;02.10.2026;Skladom
088535;Chladič procesora DarkFlash DV360S MAX (čierny);1;145;0;146;;Skladom
088536;Chladič procesora DarkFlash DV360S MAX (biely);1;144;0;144;;Skladom
088537;Vodou chladený chladič procesora DarkFlash CB360 (čierny);1;143;0;143;;Skladom
088538;Chladič procesora Darkflash CB360 (biely);1;176;0;176;;Skladom
087150;Chladiaci ventilátor DarkFlash DM20 LINE (čierny);0;;0;0;;Na objednávku
087151;Chladiaci ventilátor DarkFlash DM20 LINE (biely);1;50;0;50;;Skladom
086920;Chladič procesora Darkflash DH240D v2 (biely);0;;0;0;;Na objednávku
087056;Ovládač GameSir T3 Lite;1;331;0;331;;Skladom
087055;Bezdrôtový ovládač GameSir G7 Pro DD2;1;146;0;146;29.09.2026;Skladom
086669;Vertikálny mobilný ovládač GameSir Pocket Taco;1;165;0;165;11.11.2026;Skladom
086668;Mobilný ovládač GameSir X5s (biely);1;220;0;220;;Skladom
086667;Ovládač GameSir T4n Nova Lite (sivý);1;68;0;68;11.11.2026;Skladom
086666;Ovládač GameSir T4n Nova Lite (modrý);1;36;0;36;11.11.2026;Skladom
086665;Ovládač GameSir T4n Nova Lite (zelený);1;63;0;63;11.11.2026;Skladom
086664;Ovládač GameSir T4n Nova Lite (žltý);1;66;0;66;11.11.2026;Skladom
086663;Ovládač GameSir T4n Nova Lite (ružový);1;194;0;195;11.11.2026;Skladom
086662;Bezdrôtový ovládač GameSir Nova 2 Lite Champion Edition;1;370;0;370;;Skladom
086660;GameSir T7 Pro – ovládač pre Xbox/PC;1;213;0;213;;Skladom
086659;Ovládač GameSir T7 Pro pre Xbox a PC (zelený);1;444;0;444;;Skladom
086658;Herný ovládač GameSir G7 Pro 8K Champion Edition pre PC;0;;0;0;29.09.2026;Dostupné od 29.09.2026
086657;Ovladač pre PC GameSir G7 Pro 8K Aimlabs Edition;0;;0;0;29.09.2026;Dostupné od 29.09.2026
085805;3D tlačiareň ELEGOO Jupiter 2;1;63;0;63;28.09.2026;Skladom
085806;Filament ELEGOO Rapid PLA+ (hnedý);1;32;0;32;28.09.2026;Skladom
089015;Stabilizátor AOCHUAN V3 s AI senzorom (čierny);1;97;0;97;;Skladom
089167;Stabilizátor AOCHUAN S3 s doplnkovým displejom (čierny);1;102;0;102;;Skladom
085270;MOVA X10 robotický čistič bazénov;1;19;0;19;;Skladom
089185;Stabilizátor AOCHUAN K1L-C (čierny);1;97;0;97;;Skladom
089186;AOCHUAN (LINYTUO) Bezplatný krčný popruh A1 (čierny);1;126;0;126;;Skladom
089187;AOCHUAN (LINYTUO) Bezplatný popruh na krk MG1 (čierny);1;113;0;113;;Skladom
089360;Inteligentný solárny lapač hmyzu BALDRTHERM (BZ501FRF);1;100;0;100;;Skladom
089361;Inteligentná lampa na hubenie hmyzu BALDRTHERM (BZ601FRF);1;102;0;102;;Skladom
089019;Petkit Ultra Fountain (biela);1;103;0;103;;Skladom
089029;Fontána na pitie pre domáce zvieratá Fontanna Petkit;1;241;0;241;;Skladom
089027;Súprava na čistenie fontány pre domáce zvieratá Petkit;1;65;0;65;;Skladom
089026;Inteligentný kŕmidlo pre domáce zvieratá Petkit;1;122;0;122;27.11.2026;Skladom
089025;Kryt na toaletu pre mačky Petkit Hood;1;30;0;30;;Skladom
089024;Petkit Crystal – stelivo pre mačky;1;35;0;35;22.09.2026;Skladom
089023;Petkit Natural – stelivo pre mačky;1;440;0;440;;Skladom
089022;Petkit – monitor moču v mačacom stelive;1;256;0;256;;Skladom
089021;Batoh na prepravu domácich maznáčikov Petkit (sivý);1;36;0;36;22.09.2026;Skladom
089020;Petkit Sítko na stelivo;1;40;0;40;;Skladom
089018;Čerpadlo do fontány Pompka Petkit;1;60;0;60;;Skladom
088742;Cvičebný stroj na brušné svaly MERACH MR-2314;1;13;0;13;27.11.2026;Skladom
088740;MERACH MR-2354B2 Stepper (Black);1;71;0;71;;Skladom
088743;MERACH MR-2397 Trenažér na stehná a panvové dno (modrý);1;60;0;60;;Skladom
088744;MERACH MR-2397 Tréningový prístroj na stehná a panvové dno (ružový);1;121;0;121;;Skladom
088745;Platforma MERACH MR-2465 (biela);1;78;0;78;;Skladom
088741;Ležadlový bicykel MERACH MR-S19;1;45;0;45;;Skladom
086995;Puzdro na kurz MOVA pre modely P10 Ultra/P10 Pro Ultra/S20 Ultra;1;705;0;706;05.10.2026;Skladom
086996;Bočná kefa MOVA pre modely P10 Pro Ultra/Z50 Ultra/G30S Ultra;1;78;0;78;05.10.2026;Skladom
086998;Čistiaca sada MOVA pre model Z50 Ultra;1;4;0;4;;Skladom
086999;Súprava príslušenstva pre valček MOVA Z60 Ultra;1;470;0;470;05.10.2026;Skladom
087000;Čistiaca sada MOVA pre model E40 Ultra;1;200;0;203;05.10.2026;Skladom
087002;Mopová podložka MOVA pre MOBIUS;1;232;0;232;05.10.2026;Skladom
087003;Mop MOVA MOBIUS ThermoHold;1;219;0;219;05.10.2026;Skladom
087004;Mop MOVA MOBIUS HyperClean;1;220;0;220;05.10.2026;Skladom
087005;Náhradná utierka MOVA pre valček Z60 Ultra;1;374;0;374;05.10.2026;Skladom
087006;Filter MOVA pre zberný box na prach Z60 Ultra Roller;1;365;0;365;05.10.2026;Skladom
087007;Filter MOVA pre modely V50, P50 a MOBIUS;1;348;0;348;05.10.2026;Skladom
087008;Hlavná kefa MOVA pre MOBIUS Z60 ULTRA;1;362;0;362;05.10.2026;Skladom
087009;Filter MOVA pre model LR10 PRIME;1;358;0;358;;Skladom
087012;Náhradné hlavice kefiek pre modely MOVA Fresh 20 a Sensus Fresh 10;1;114;0;114;05.10.2026;Skladom
087013;Náhradné hlavice MOVA pre modely Fresh 20 a Sensus Fresh 10;1;38;0;38;05.10.2026;Skladom
087014;Náhradné hlavice MOVA pre modely Fresh 20 a Sensus Fresh 10;1;65;0;65;05.10.2026;Skladom
087015;Vrecúško na prach MOVA pre stanicu G70;1;32;0;32;;Skladom
087016;Filter MOVA pre stanicu G70;1;106;0;107;;Skladom
087017;Mäkká kefa MOVA pre stanicu G70;1;63;0;63;;Skladom
087018;Váleček MOVA pre stanicu G70;1;100;0;100;;Skladom
087019;Batéria MOVA pre model G70;1;8;0;8;;Skladom
087020;Filter MOVA pre model I10;1;65;0;65;;Skladom
087021;Sada filtrov MOVA pre S5 Sense (3-dielna sada);1;65;0;65;;Skladom
087022;Filter MOVA pre S4 Detect;1;107;0;107;;Skladom
087023;Filter MOVA pre modely M10/M10Pro/M10Station/K20/K20Pro/M50;1;344;0;344;05.10.2026;Skladom
087024;Látka MOVA, balenie po 2 kusoch (svetlosivá);1;63;0;63;05.10.2026;Skladom
087025;Čistič okien MOVA, 1 l;0;;0;0;05.10.2026;Dostupné od 05.10.2026
087027;Filter MOVA pre stanicu G70;1;77;0;77;;Skladom
087245;Hlavná kefa MOVA pre E30 Ultra;1;168;0;168;;Skladom
087282;Dávkovač tekutín MOVA pre modely E40/P50/P5 Pro;1;56;0;56;05.10.2026;Skladom
087285;Modul dávkovača kvapalín MOVA pre model V50U;1;47;0;47;;Skladom
087292;Inhibítor usadzovania vodného kameňa MOVA pre P50 Ultra/P50 Pro Ultra;1;93;0;93;;Skladom
087997;Hlavná kefa pre modely MOVA P10 Ultra/E30 Ultra/S10/S10 Plus;1;262;0;262;;Skladom
088726;Kompletný čistiaci robot MOVA Z70 Ultra Roller - stone black;1;192;0;192;10.11.2026;Skladom
087242;Fén MOVA Aero C v ružovej farbe;1;198;0;198;05.10.2026;Skladom
088498;Nabíjacia stanica BoboVR CG2 pre VR okuliare;1;147;0;147;;Skladom
088466;Čistiaci robot MOVA V70 Ultra Complete v bielej farbe;1;191;0;191;10.11.2026;Skladom
088467;Čistiaci robot MOVA E50 Pro Ultra;1;328;0;328;10.11.2026;Skladom
089468;MEROSS MSS815MAQUA-UN – 4-dielna sada inteligentných Wi-Fi vypínačov;1;45;0;45;;Skladom
088038;Náhradné nože pre gilotínu LIENE určenú pre tlačiarne PixCut S1;1;131;0;131;;Skladom
088529;Prenosná fototlačiareň LIENE Pearl N200 Pro 2x3" (fialová);1;170;0;170;;Skladom
079829;Akumulátorový prenosný vysávač do auta Fanttik V8 Apex (modrý);0;;0;0;21.10.2026;Dostupné od 21.10.2026
085625;Dynamický mikrofón MAONO PD200WS (čierny);1;73;0;73;06.10.2026;Skladom
085624;Dynamický mikrofón MAONO PD100WS (čierny);1;128;0;128;06.10.2026;Skladom
085623;Dynamický mikrofón MAONO PD100W (čierny);0;;0;0;06.10.2026;Dostupné od 06.10.2026
088846;3D skener REVOPOINT Mini 2 (štandardná verzia);1;21;0;21;;Skladom
088909;3D skener REVOPOINT Mini 2 – Advanced Edition;1;18;0;18;;Skladom
089567;Príslušenstvo k batériám MOVA S5 Sense;0;;0;10;;Na objednávku
089568;Príslušenstvo k batériám MOVA I10;0;;0;20;;Na objednávku
089569;Príslušenstvo k batérii MOVA pre model S7 Ultra;1;18;0;18;;Skladom
089576;Súprava príslušenstva MOVA pre model M50 Ultra;1;36;0;37;;Skladom
089577;Filter MOVA pre S2 Detect;1;97;0;97;;Skladom
089578;Kefa MOVA na rôzne povrchy pre detektor S2;1;118;0;118;;Skladom
089580;Batéria MOVA S2 Detect;1;18;0;18;;Skladom
089582;Hlavná kefa MOVA pre modely E40 Ultra/P10 Pro Ultra/P10 Pro Ultra Gen2/P50 Ultra/P50 Pro Ultra/P70 Pro Ultra/Z50 Ultra/S70 ULTRA/PRO ROLLER/S70 ROLLER;0;;0;0;;Na objednávku
089584;Bočná kefa MOVA pre modely E10/E20/E20s;0;;0;31;;Na objednávku
089586;Prípravok MOVA na starostlivosť o drevené podlahy;1;158;0;158;05.10.2026;Skladom
089570;Batéria MOVA S7;0;;0;18;;Na objednávku
089028;Petkit Ultra Fountain (sivá);1;105;0;105;;Skladom
089016;Petkit Sítko na stelivo;1;40;0;40;;Skladom
089017;Čerpadlo do fontány Pompka Petkit;1;60;0;60;;Skladom
089531;Kuchynský robot Manometr G200;1;192;0;192;;Skladom
089532;Starter J1 16 000 mAh 2000A;1;48;0;48;;Skladom
089533;Elektrická pumpa Etenwolf P200 2600 mAh (oranžová);1;84;0;84;;Skladom
089534;Elektrická pumpa Etenwolf P200 2600 mAh (čierna);1;42;0;42;;Skladom
089535;Súprava na opravu pneumatík Etenwolf R0;1;144;0;144;;Skladom
089536;Súprava na opravu pneumatík Etenwolf R1;1;48;0;48;;Skladom
089537;Etenwolf S0 kompresor do auta, 11,03 bar, 2400 mAh;1;84;0;84;;Skladom
089538;Automatický kompresor Etenwolf S1, 11,03 bar, 5200 mAh;1;72;0;72;;Skladom
089539;Automatický kompresor Etenwolf S3, 11,03 bar, 7800 mAh;1;48;0;48;;Skladom
089540;Automatický kompresor Etenwolf S5, 11,03 bar, 15 600 mAh;1;48;0;48;;Skladom
089541;Automatický kompresor Etenwolf S6, 11,03 bar, 19 200 mAh (oranžový);1;75;0;75;;Skladom
089542;Automatický kompresor Etenwolf S6, 11,03 bar, 19 200 mAh (červený);1;51;0;51;;Skladom
089543;Automatický kompresor Etenwolf S6, 11,03 bar, 19 200 mAh (modrý);1;39;0;39;;Skladom
089544;Autokompresor Etenwolf S6 SE, 11,03 bar, 15 600 mAh (červený);1;39;0;39;;Skladom
089545;Automatický kompresor Etenwolf S7, 11,03 bar, 38 400 mAh;1;84;0;84;;Skladom
089546;Elektronický manometer Etenwolf T300 (oranžový);1;216;0;216;;Skladom
089547;Elektronický manometer Etenwolf T300 (zelený);1;108;0;108;;Skladom
089548;Elektronický manometer Etenwolf T300 (čierny);1;216;0;216;;Skladom
089549;Elektronický manometer Etenwolf T500;1;72;0;72;;Skladom
089550;Kuchynský robot Manometr T600;1;72;0;72;;Skladom
089551;Vákuové vrecká Etenwolf VB03 s kapacitou 1500 mAh a čerpadlom;1;152;0;152;;Skladom
089552;Automatický kompresor Etenwolf V3, 11,03 bar, 7800 mAh;1;96;0;96;;Skladom
089553;Automatický kompresor Etenwolf X5 Pro, 11,03 bar, 6000 mAh;1;120;0;120;;Skladom
089554;Automatický kompresor Etenwolf X5 Pro Max, 11,03 bar, 8000 mAh;1;120;0;120;;Skladom
089555;Automatický kompresor Etenwolf X6 Pro, 11,03 bar, 8000 mAh;1;120;0;120;;Skladom
089556;Automatický kompresor Etenwolf X6 Pro Max, 11,03 bar, 12 000 mAh;1;120;0;120;;Skladom
089557;Elektrická pumpa Etenwolf P300 Plus 3200 mAh (oranžová);1;144;0;144;;Skladom
089558;Elektrická pumpa Etenwolf P300 Plus 3200 mAh (čierna);1;96;0;96;;Skladom
089559;Elektrická pumpa Etenwolf P300 2600 mAh (zelená);1;96;0;96;;Skladom
089560;Elektrická pumpa Etenwolf P300 2600 mAh (čierna);1;96;0;96;;Skladom
089561;Mlynček na potraviny Pompka SUP S4;1;60;0;60;;Skladom
089562;Latarka Mlynček na potraviny L1 350 lm;1;120;0;120;;Skladom
089563;Svietidlo Etenwolf L2, 300 lm;1;100;0;100;;Skladom
